ticker_symbol,text,created_at,compound
AMZN,"Watchlist for week starting 13 April 2020: $DXCM $NFLX $PLMR

Also watching: $NVDA $AMD $IPHI $DOCU $MSFT $AMZN $TEAM $LVGO $ZM $TSLA $CHWY https://t.co/1KyzhzUZAQ",2020-04-13 01:11:50+00:00,0
AMZN,@nytimes Buy $AMZN,2020-04-13 01:06:30+00:00,0
AMZN,$AMZN decent move out of the bull flag... pause day Friday with red Doji... https://t.co/LctBOojGEP,2020-04-13 00:43:42+00:00,0
AMZN,@sunchartist So how does that affect $AMZN?,2020-04-13 00:14:18+00:00,0
AMZN,RT @FitradersRick: HOW TO TRADE STOCKS: $SPY $SPX $ES1 $TSLA $SPCE $AMZN $NFLX $BA $AAL https://t.co/ljzNf9t82h,2020-04-14 23:55:54+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:55:51+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:55:44+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:52:55+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:52:31+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:50:52+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:45:00+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:44:58+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:43:32+00:00,0
AMZN,RT @FitradersRick: HOW TO TRADE STOCKS: $SPY $SPX $ES1 $TSLA $SPCE $AMZN $NFLX $BA $AAL https://t.co/ljzNf9t82h,2020-04-14 23:42:46+00:00,0
AMZN,"RT @High5Sh0rty: $NFLX with a 52 week high yesterday 

$AMZN with an all time high today

Meanwhile, someone is still waiting on the “botto…",2020-04-14 23:40:08+00:00,0
AMZN,"Anyone watching any specific setups going into tomorrow? 

$ROKU $TSLA $AMZN $NFLX $SPY $SPX 

🧐",2020-04-14 23:39:18+00:00,0
AMZN,"$AMZN 2,283.32 USD +114.45 (5.28%)

#52WeeksHigh : $2,292.00 today

$AMZN in a May 1997 initial public offering #IPO, opening at a split-adjusted $1.44",2020-04-14 23:39:15+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:38:55+00:00,0
AMZN,"RT @BozicMarket: $AMZN Interesting """"recession"""" with AMZN hitting new highs https://t.co/AuzUIy1nL6",2020-04-14 23:38:50+00:00,-0.026
AMZN,Talking to @sssvenky and just realized $AMZN June $2600 calls were $4ish yesterday and today at $44 ONLY - Power of Options!!! https://t.co/e4qOtl6Tta,2020-04-14 23:32:34+00:00,0
AMZN,RT @FitradersRick: HOW TO TRADE STOCKS: $SPY $SPX $ES1 $TSLA $SPCE $AMZN $NFLX $BA $AAL https://t.co/ljzNf9t82h,2020-04-14 23:20:29+00:00,0
AMZN,Leaders reassertimg leadership over the past two sessions $AMZN $NFLX 👇 https://t.co/NUFjqoXU9E,2020-04-14 23:19:37+00:00,0
AMZN,HOW TO TRADE STOCKS: $SPY $SPX $ES1 $TSLA $SPCE $AMZN $NFLX $BA $AAL https://t.co/ljzNf9t82h,2020-04-14 23:15:49+00:00,0
AMZN,10 Stocks Leading The Rally In The S&amp;P 500 ETF $NEM $SRE $ALXN $FTNT $ILMN $INCY $AMZN $CTXS $SPY $WRK $AMCR https://t.co/cXANCXSMuD,2020-04-14 23:14:41+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:14:20+00:00,0
AMZN,"RT @Jaxben26: Sometimes, the stock market doesn't make sense. Overtime, it will even out...

But until then... 

$AMZN hit an all-time high…",2020-04-14 23:14:02+00:00,0
AMZN,$AMZN blasting thru weekly resistance. Look for a follow thru higher in the coming weeks and months https://t.co/wLvRvgNoiE,2020-04-14 23:09:23+00:00,0
AMZN,RT @fischersblack: $AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:04:32+00:00,0
AMZN,"RT @EliteOptions2: Bill continuing his incredible week! 🚀

$AMZN $SPX $NFLX https://t.co/LZgI6OxpKi",2020-04-14 23:04:27+00:00,0
AMZN,$AMZN carrying the entire $QQQ 💪🏻 https://t.co/Vjfo9r28iH,2020-04-14 23:02:40+00:00,0
AMZN,"Can I get an F in the chat? 

Bought $AMZN at $1,600 &amp; $1,8000

Now $2,200+ https://t.co/sPD3xb5h5y",2020-04-14 23:01:45+00:00,0
AMZN,"RT @ChartGuys: VIDEO: Volatile Stock Requests Technical Analysis Chart 4/13/2020 $TSLA $BA $AMZN $SPCE $SHOP $RCL
https://t.co/ndxiS9svQn
#…",2020-04-14 22:55:28+00:00,0
AMZN,"$AMZN at all time high in this economy gahdam
Still opps for LONG position",2020-04-14 22:50:57+00:00,0
AMZN,"Spx continued march up , smashing more bears along the way .This week is different ..monster rallies by $amzn ,  $tsla bought $ndx to unchanged for the year, above 200 day m.a  Virus gets some mention, markets put it in rear mirror. Spx at res. ,  but close to restart bull market",2020-04-14 22:45:18+00:00,0
AMZN,RT @HiddenPivots: $AMZN On script levels #HPchartroom https://t.co/5DtIFGzOUO,2020-04-14 22:34:10+00:00,0
AMZN,RT @sanglucci: Trying not to look at these $TSLA $AMZN calls https://t.co/iANaglqDsX,2020-04-14 22:21:01+00:00,0
AMZN,"$AMZN hit new all-time highs at $2,291.99 https://t.co/4fpqoATnBc",2020-04-14 22:20:21+00:00,0
AMZN,@RyanDetrick As $AMZN Prime deliveries now span up to a couple weeks.,2020-04-14 22:19:43+00:00,0
AMZN,"$AMZN Interesting """"recession"""" with AMZN hitting new highs https://t.co/AuzUIy1nL6",2020-04-14 22:19:39+00:00,-0.026
AMZN,@axelroark $AMZN on its evolution into the next Ma Bell...,2020-04-14 22:17:49+00:00,0
AMZN,"I think the thing that stings the most about this announcement is the timing. 

On the same day that $AMZN shares hit an all time high and the company is selling and shipping more than ever, they announce the rate cut to affiliates. 

https://t.co/EAb18RZbkO",2020-04-14 22:16:48+00:00,0.026
AMZN,I stand corrected Cuban had a billion in $AMZN  .. he was right I guess,2020-04-14 22:14:24+00:00,0
AMZN,On $AMZN all time high days we grill steaks,2020-04-14 22:14:17+00:00,0
AMZN,$NFLX $DIS $AMZN  #DekhoApnaDesh https://t.co/GEWwcOIeax,2020-04-14 22:13:21+00:00,0
AMZN,$AMZN On script levels #HPchartroom https://t.co/5DtIFGzOUO,2020-04-14 22:06:38+00:00,0
AMZN,"RT @High5Sh0rty: $NFLX with a 52 week high yesterday 

$AMZN with an all time high today

Meanwhile, someone is still waiting on the “botto…",2020-04-14 21:59:39+00:00,0
AMZN,@ItssBryce 10 million to 220 million users will allow a lot of mis steps vs who’s is in second place ? Ring doorbell had same issues not privacy security your home viewable on cloud .. bought out by $AMZN,2020-04-14 21:57:43+00:00,-0.035
AMZN,RT @sanglucci: Trying not to look at these $TSLA $AMZN calls https://t.co/iANaglqDsX,2020-04-14 21:56:42+00:00,0
AMZN,@JeffMacke $amzn stock breaks out during a pandemic.  That's one I would have never expected on it's multiple breakouts over the years.,2020-04-14 21:56:16+00:00,0
AMZN,"RT @ChartGuys: VIDEO: Volatile Stock Requests Technical Analysis Chart 4/13/2020 $TSLA $BA $AMZN $SPCE $SHOP $RCL
https://t.co/ndxiS9svQn
#…",2020-04-14 21:55:46+00:00,0
AMZN,RT @Sarge986: Today at @TDANetwork with @NPetallides !!! @realmoney ...   $JPM $WFC $ABT $GILD $MRNA $JNJ $TDOC $CVS $AMD $NVDA $AMZN $DIS…,2020-04-14 21:55:02+00:00,0
AMZN,"RT @FromValue: Which companies prove to be really #antifragile? Of course: $AMZN, $WMT, $KR, $TDOC, $ZM, $OKTA. What else?",2020-04-14 21:52:47+00:00,0
AMZN,"RT @crofin67: Sell the SP500 and Go for #GOLD #mines now 

https://t.co/VCKgBMWuo7 

#mining #mines #hui #sp500 #appl #goog #amzn #fb #mark…",2020-04-14 21:48:28+00:00,0
AMZN,RT @361Capital: Lg Cap All-Time Highs = 13 companies with retailers $AMZN $WMT $DG leading the cart. $XRT https://t.co/Zn2NcEdloZ,2020-04-14 21:40:43+00:00,0
AMZN,RT @361Capital: Lg Cap All-Time Highs = 13 companies with retailers $AMZN $WMT $DG leading the cart. $XRT https://t.co/Zn2NcEdloZ,2020-04-14 21:40:00+00:00,0
AMZN,"How much is $AMZN paying shareholders? 

Nothing/nada/$0 
#ponziassets #stocks
https://t.co/Sz6AuT0hwX",2020-04-14 21:38:48+00:00,0
AMZN,Lg Cap All-Time Highs = 13 companies with retailers $AMZN $WMT $DG leading the cart. $XRT https://t.co/Zn2NcEdloZ,2020-04-14 21:38:03+00:00,0
AMZN,"$SPX +3.1%, $NDX +4.3%
If you bet new lows before new highs,
this mkt is going to make you sweat.
$AMZN $WMT $LLY to new all-time highs
Earnings start: $JNJ $FAST gain,
but mkts worry on $JPM $WFC.
Dr. Fauci: May 1st open is optimistic
JPM's Dimon: June-Aug more likely",2020-04-14 21:31:37+00:00,-0.026
AMZN,"RT @ChartGuys: VIDEO: Volatile Stock Requests Technical Analysis Chart 4/13/2020 $TSLA $BA $AMZN $SPCE $SHOP $RCL
https://t.co/ndxiS9svQn
#…",2020-04-14 21:31:25+00:00,0
AMZN,"RT @ChartGuys: VIDEO: Volatile Stock Requests Technical Analysis Chart 4/13/2020 $TSLA $BA $AMZN $SPCE $SHOP $RCL
https://t.co/ndxiS9svQn
#…",2020-04-14 21:31:23+00:00,0
AMZN,"VIDEO: Volatile Stock Requests Technical Analysis Chart 4/13/2020 $TSLA $BA $AMZN $SPCE $SHOP $RCL
https://t.co/ndxiS9svQn
#Volatility #Market #Stocks #Daytrader #Invest #Daytrading https://t.co/ECBRupUjjd",2020-04-14 21:30:52+00:00,0
AMZN,But $amzn stock hit all time highs today... bezos dgaf https://t.co/vrquLCqMpa,2020-04-14 21:28:43+00:00,0
